,barcode,item_desc,brand_name,nature,packaging,is_primary_link,nodeid1,level1,nodeid2,level2,nodeid3,level3,nodeid4,level4
141,3576560011000,Fromage à tartiner noix SOJABIO,SOJABIO,fromage,la boite de 125 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
142,8002710301288,Mozzarella bio di Bufala Campana DOP ZANETTI,ZANETTI,mozzarella,le fromage de 125g net égoutté,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28311,Mozzarella
143,3560070514571,Mascarpone crémeux CARREFOUR BIO,CARREFOUR BIO,mascarpone,le pot de 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28313,Mascarpone
144,8002503404967,Fromage Burrata bio AMBROSI,AMBROSI,fromage,le pot de 125g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28311,Mozzarella
145,5202877000335,Feta allégée en sel  AOP Bio ,SIMOS,feta,le sachet de 180g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
146,5202877000144,Feta bio AOP SIMOS,SIMOS,feta,la barquette de 180 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
147,3560070530595,Fromage féta AOP bio CARREFOUR BIO,CARREFOUR BIO,fromage brebis,le fromage de 180g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
148,3228024180042,Emmental râpé bio PRESIDENT,PRESIDENT,emmental,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
149,3560071190064,Gruyère bio IGP râpé CARREFOUR BIO,CARREFOUR BIO,gruyère,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
150,3123930771301,Emmental râpé bio ENTREMONT,ENTREMONT (ENTREMONT,emmental,le sachet de 180g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
151,3073781115307,Fromage nature Bio MARGOT,LE FROMAGE DE MARGOT,fromage,le pot de 210g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
152,3481300334168,Cheddar Bio BIONATURE,BIONATURE,cheddar,la barquette de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
153,3060921463077,Fromage en tranches Le Fruité bio FROM'BIO,FROM'BIO,fromage,la barquette de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
154,3273220521373,Fromage en tranche au lait de vache Bio VRAI,VRAI,fromage,la barquette de 170g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
155,3560070514458,Gouda bio CARREFOUR BIO,CARREFOUR BIO,gouda,la barquette de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
156,3560070262557,Mozzarella bio CARREFOUR BIO,CARREFOUR BIO,mozzarella,le sachet de 125g net égoutté,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28311,Mozzarella
157,3270190025474,Emmental bio râpé au lait cru CARREFOUR BIO,CARREFOUR BIO,emmental,le sachet de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
158,3560070514601,Fromage bio Parmigiano Reggiano râpé AOP CARREFOUR BIO,CARREFOUR BIO,fromage,le sachet de 50g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
159,3023290024010,Crème dessert chocolat Bio LA LAITIERE,LA LAITIERE,crème dessert,les 2 pots de 100g,true,28127,Frais,28131,Yaourts et Desserts,28232,"Crèmes desserts, Mousses et Liégeois",28247,Crèmes desserts
160,3279232151010,Riz au lait nature Bio LA FERMIERE,LA FERMIERE,riz au lait,les 2 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28234,"Flans, Riz au lait et Semoules",28252,Riz au lait
161,3770003038016,Riz au lait nature Bio LES DESSERTS DE JO,LES DESSERTS DE JO,riz au lait,les 2 pots de 110g,true,28127,Frais,28131,Yaourts et Desserts,28234,"Flans, Riz au lait et Semoules",28252,Riz au lait
162,3278692500338,Dessert gâteau au chocolat au cœur fondant Bio MALO,MALO,dessert,les 2 pot de 90g,true,28127,Frais,28131,Yaourts et Desserts,28233,Desserts pâtissiers et Italiens,28255,Desserts pâtissiers
163,3560071233174,Dessert tiramisu café Bio CARREFOUR BIO,CARREFOUR BIO,dessert,les 2 pots de 90g,true,28127,Frais,28131,Yaourts et Desserts,28233,Desserts pâtissiers et Italiens,28256,Desserts italiens
164,3560071193560,Desserts bio mousse au chocolat CARREFOUR BIO,CARREFOUR BIO,dessert,les 2 pots de 70g,true,28127,Frais,28131,Yaourts et Desserts,28232,"Crèmes desserts, Mousses et Liégeois",28249,Mousses
165,3560071230029,Yaourt grecque fraise Bio CARREFOUR BIO,CARREFOUR BIO,yaourt,les 4 pots de 140g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
166,3273220541166,Fromage blanc de chèvre nature Bio VRAI,VRAI,fromage blanc,le pot de 400 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
167,3277390001208,Yaourt châtaigne figue Bio SAVOIE YAOURT,SAVOIE YAOURT,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
168,3661344382954,Petit suisse nature Bio LES 2 VACHES,LES 2 VACHES,petit suisse,les 6 pots de 50g,true,28127,Frais,28131,Yaourts et Desserts,28231,Yaourts et Desserts enfants,28245,Petits suisses
169,3033491416064,Yaourt bifidus  brassé nature Bio ACTIVIA BIO,ACTIVIA,yaourt,le pot de 460g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28237,Yaourts bifidus et bien-être
170,3413160001638,"Fromage blanc bio 4,5% MG FERME COLLET",FERME COLLET,fromage blanc,les 4 pots de 100 g,true,28127,Frais,28131,Yaourts et Desserts,28230,Fromages blancs et Faisselles,28241,Fromages blancs natures
171,3273220541012,Fromage blanc de brebis nature Bio VRAI,VRAI,fromage blanc,le pot de 400 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
172,3184670003251,Fromage frais bio en faisselle RIANS,RIANS,fromage frais,les 4 faisselles de 100g,true,28127,Frais,28131,Yaourts et Desserts,28230,Fromages blancs et Faisselles,28241,Fromages blancs natures
173,3273220504055,Fromage blanc nature Bio VRAI,VRAI,fromage blanc,le pot de 500 g,true,28127,Frais,28131,Yaourts et Desserts,28230,Fromages blancs et Faisselles,28241,Fromages blancs natures
174,3523230049689,Fromage frais aux fruits Bio LES 300 & BIO,LES 300 & BIO,fromage frais,les 12 pots de 50g,true,28127,Frais,28131,Yaourts et Desserts,28230,Fromages blancs et Faisselles,28242,Fromages blancs aux fruits et arômatisés
175,3760146110014,Yaourt nature Bio LA TOURETTE,LA TOURETTE,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28235,Yaourts natures
176,3033491339219,Yaourt nature Bio DANONE,DANONE,yaourt,les 8 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28235,Yaourts natures
177,3280249901109,Yaourt de brebis nature Bio LE PETIT BASQUE,PETIT BASQUE,yaourt,les 2 pots de 115 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
178,3273220540961,Yaourt de chèvre nature Bio VRAI,VRAI,yaourt,les 4 pots de 120g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
179,3277390001116,Yaourt myrtille Bio SAVOIE YAOURT,SAVOIE YAOURT,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
180,3770000451757,Yaourt framboise Bio INVITATION A LA FERME,INVITATION A LA FERM,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
181,3523230047371,Yaourt mangue ananas brassé LES 300 & BIO,LES 300 & BIO,yaourt,les 4 pots de 125  ,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
182,3760146110403,Yaourts bio aromatisé fraise LA TOURETTE,LA TOURETTE,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
183,3277390001109,Yaourt fraise Bio SAVOIE YAOURT,SAVOIE YAOURT,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
184,3277390001123,Yaourt framboise Bio SAVOIE YAOURT,SAVOIE YAOURT,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
185,3372900900115,Yaourt bio myrtille MARIE MORIN,MORIN,yaourt,le pot de 140 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
186,3770000451733,Yaourt abricot Bio INVITATION A LA FERME,INVITATION A LA FERM,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
187,3523230046725,Yaourt mûre myrtille brassé Bio LES 300 & BIO,LES 300 & BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
188,3760146110601,Yaourts bio framboise LA TOURETTE,LA TOURETTE,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
189,3277390001406,Yaourts bio miel et graines SAVOIE YAOURT,SAVOIE YAOURT,yaourt,les 2 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
190,3523230052993,Yaourt aux fruits mixés brassé Bio LES 300 & BIO,LES 300 & BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
191,3329770065574,Yaourt fruits jaunes Bio YOPLAIT,PANIER DE YOPLAIT,yaourt,les 6 pots de 110g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
192,3273220540213,Yaourts bio brebis myrtille VRAI,VRAI,yaourt,les 2 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
193,3278699005027,Yaourt vanille Bio MALO,MALO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
194,3277390001017,Yaourt lait entier vanille Bio SAVOIE YAOURT,SAVOIE YAOURT,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
195,3770000451894,Yaourt citron Bio INVITATION A LA FERME,INVITATION A LA FERM,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
196,3560070372591,Yaourt lait entier vanille Bio CARREFOUR BIO,CARREFOUR BIO,yaourt,les 12 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
197,3023290011454,Yaourt citron Bio LA LAITIERE,LA LAITIERE,yaourt,les 4 pots - 500g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
198,3661344117297,Crèmes dessert bio au cacao LES 2 VACHES,LES 2 VACHES,crème dessert,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28232,"Crèmes desserts, Mousses et Liégeois",28247,Crèmes desserts
199,3280248041004,Crème dessert au lait de brebis au chocolat bio LE PETIT BASQUE,PETIT BASQUE,crème dessert,les 2 pots de 100g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
200,3280245091002,Riz au lait nature Bio LE PETIT BASQUE,PETIT BASQUE,riz au lait,les 2 pots de 140 g,true,28127,Frais,28131,Yaourts et Desserts,28234,"Flans, Riz au lait et Semoules",28252,Riz au lait
201,3665501000095,Fromage frais bio/framboises et mangues TERRE BIO,REFS.SANS MARQUE,fromage frais,le paquet de 12 - 540g,true,28127,Frais,28131,Yaourts et Desserts,28231,Yaourts et Desserts enfants,28244,Yaourts enfants
202,3033491383762,Yaourt aux fruits Bio DANONINO,DANONINO,yaourt,les 12 pots de 50g,true,28127,Frais,28131,Yaourts et Desserts,28231,Yaourts et Desserts enfants,28244,Yaourts enfants
203,3661344382947,Petit suisse aux fruits Bio LES 2 VACHES,LES 2 VACHES,petit suisse,les 6 pots de 50g,true,28127,Frais,28131,Yaourts et Desserts,28231,Yaourts et Desserts enfants,28245,Petits suisses
204,3297763702235,Compote pomme banane sans sucres ajoutés Bio CHARLES & ALICE,CHARLES & ALICE,compote,le bocal de 625g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
205,3297760019169,Compotes pommes abricots Bergeron s/sucres ajoutés CHARLES & ALICE,CHARLES & ALICE,compote,les 4 pots de 100 g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
206,3661344011175,Yaourt à boire fraise pêche Bio LES 2 VACHES,LES 2 VACHES,yaourt boire,les 6 pots de 100 g,true,28127,Frais,28131,Yaourts et Desserts,28231,Yaourts et Desserts enfants,28401,Yaourts à boire
207,3277397520023,Yaourt à boire fraise framboise Bio SAVOIE YAOURT,SAVOIE YAOURT,yaourt boire,les 6 gourdes de 70g,true,28127,Frais,28131,Yaourts et Desserts,28231,Yaourts et Desserts enfants,28401,Yaourts à boire
208,3273220540725,Desserts bio lait de brebis chocolat VRAI,VRAI,crème dessert,les 2 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
209,3661344273221,Yaourt à boire vanille Bio LES 2 VACHES,LES 2VACHES FERM.BIO,yaourt boire,la bouteille de 266g,true,28127,Frais,28131,Yaourts et Desserts,28231,Yaourts et Desserts enfants,28401,Yaourts à boire
210,3496640008006,Coulis bio de fruits rouges CHERBLANC,LES FRERES CHERBLANC,coulis,le pot de 200 g,true,28127,Frais,28131,Yaourts et Desserts,28230,Fromages blancs et Faisselles,28242,Fromages blancs aux fruits et arômatisés
211,3560071182656,Semoule au lait de brebis Bio CARREFOUR BIO,CARREFOUR BIO,semoule au lait,les 2 pots de 140g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
212,3560071182663,Crème dessert de brebis chocolat Bio CARREFOUR BIO,CARREFOUR BIO,crème dessert,les 2 pots de 100g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
213,3273220540855,Yaourt de chèvre nature Bio VRAI,VRAI,yaourt,les 2 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
214,3560071180508,Yaourt de brebis myrtille Bio CARREFOUR BIO,CARREFOUR BIO,yaourt,les 2 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
215,3523230050104,Yaourt nature brassé Bio LES 300 & BIO,LES 300 & BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28235,Yaourts natures
216,3560071184179,Yaourt aux 5 graines et miel Bio CARREFOUR BIO,CARREFOUR BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
217,3560071242107,Fromage frais nature 0% MG CARREFOUR BIO,CARREFOUR BIO,fromage frais,le fromage de 500g,true,1838,Bio et Ecologie,1844,Crèmerie,1848,Yaourts et Desserts,,
218,3033491408380,Yaourt nature bifidus Bio ACTIVIA,ACTIVIA,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28237,Yaourts bifidus et bien-être
219,3278699005010,Yaourt nature Bio MALO,MALO,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28235,Yaourts natures
220,3560071176426,"Fromage blanc vanille 2,7% MG Bio CARREFOUR BIO",CARREFOUR BIO,fromage blanc,les 4 pots de 100g,true,28127,Frais,28131,Yaourts et Desserts,28230,Fromages blancs et Faisselles,28242,Fromages blancs aux fruits et arômatisés
221,3033491339134,Yaourt vanille Bio DANONE,DANONE,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
222,3273220530351,Yaourt nature Bio VRAI,VRAI,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28235,Yaourts natures
223,3273220530375,Yaourt nature 0% MG Bio VRAI,VRAI,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28238,Yaourts allégés et 0%
224,3560070716838,Yaourt de brebis nature Bio CARREFOUR BIO,CARREFOUR BIO,yaourt,les 2 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28239,Yaourts chèvre et brebis
225,3560071184162,Yaourt vanille Bio CARREFOUR BIO,CARREFOUR BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
226,3661344472303,Yaourt marron Bio LES 2 VACHES,LES 2 VACHES,yaourt,les 2 pots de 115g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
227,3273220535462,Yaourt vanille Bio VRAI,VRAI,yaourt,les 4 pots de 125 g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
228,3523230050111,Yaourt vanille brassé Bio LES 300 & BIO,LES 300 & BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
229,3523230052986,Yaourt citron brassé Bio LES 300 & BIO,LES 300 & BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
230,3245413442222,Yaourts bio fraise CARREFOUR BIO,CARREFOUR BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
231,3560070936847,Yaourts lait entier vanille CARREFOUR BIO,CARREFOUR BIO,yaourt,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
232,4008471483335,Yaourt bio brassé myrtille BYO ESSENTIEL,BYO ESSENTIEL,yaourt,le pot de 400g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
233,4008471483328,Yaourt bio brassé mangue BYO ESSENTIEL,BYO ESSENTIEL,yaourt,le pot de 400g,true,28127,Frais,28131,Yaourts et Desserts,28229,Yaourts,28236,Yaourts aux fruits et arômatisés
234,3560071013660,Desserts flan caramel CARREFOUR BIO,CARREFOUR BIO,dessert,les 4 pots de 125g,true,28127,Frais,28131,Yaourts et Desserts,28234,"Flans, Riz au lait et Semoules",28251,Flans
235,3661344795372,Flan vanille caramel Bio LES 2 VACHES,LES 2 VACHES,flan,les 4 pots de 100 g,true,28127,Frais,28131,Yaourts et Desserts,28234,"Flans, Riz au lait et Semoules",28251,Flans
236,3560070917051,Crème dessert vanille Bio CARREFOUR BIO,CARREFOUR BIO,crème dessert,les 4 pots de 95g,true,28127,Frais,28131,Yaourts et Desserts,28232,"Crèmes desserts, Mousses et Liégeois",28247,Crèmes desserts
237,3661344288690,Crème dessert chocolat Bio LES 2 VACHES,LES 2 VACHES,crème dessert,les 4 pots de 95 g,true,28127,Frais,28131,Yaourts et Desserts,28232,"Crèmes desserts, Mousses et Liégeois",28247,Crèmes desserts
238,3608580013228,Compote pomme Bio ANDROS,ANDROS,compote,les 4 pots de 90g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
239,3560071237868,Compote pomme abricot sans sucres ajoutés Bio CARREFOUR BIO,CARREFOUR BIO,compote,les 4 pots de 100g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
240,3608580013198,Compote pomme poire Bio ANDROS,ANDROS,compote,les 4 pots de 90g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
241,3608580013105,Compote pomme châtaigne Bio ANDROS,ANDROS,compote,les 4 pots de 90g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
242,3297760094036,Compote pomme châtaigne Bio CHARLES & ALICE,CHARLES & ALICE,compote,les 4 pots de 95 g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
243,3297760094067,Compotes bio pommes rhubarbe CHARLES & ALICE,CHARLES & ALICE,compote,les 4 pots de 95 g,true,28127,Frais,28131,Yaourts et Desserts,28178,Compotes fraîches,,
244,3229820795812,Dessert végétal amande vanille bio BJORG,BJORG,dessert,les 2 pots de 100g,true,28127,Frais,28708,Végétal,28709,Desserts végétaux,28715,Desserts gourmands
